demographic_category,demographic_value,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,booster_recip_count,cumulative_booster_recip_count
Gender,Unknown/undifferentiated,2021-05-17,566,88159,264,39630,271,43226,31,5272,58,15858,340,34748,251,56431,0,0
Gender,Male,2021-05-17,128303,17166342,83003,9199596,40183,7263673,5062,692238,3220,390519,78806,7930561,53862,9837378,0,0
Gender,Female,2021-05-17,121939,19812261,81082,10723788,37933,8454943,2838,618800,2801,411713,71838,9190327,52198,11127874,0,0
Gender,Male,2021-05-18,150654,17316996,89612,9289208,55861,7319534,5121,697359,3727,394246,93493,8024054,61479,9898857,0,0
Gender,Unknown/undifferentiated,2021-05-18,773,88932,320,39950,421,43647,32,5304,76,15934,455,35203,331,56762,0,0
Gender,Female,2021-05-18,143416,19955677,89032,10812820,51452,8506395,2844,621644,3454,415167,85089,9275416,60300,11188174,0,0
Gender,Unknown/undifferentiated,2021-05-19,708,89640,344,40294,320,43967,43,5347,74,16008,398,35601,342,57104,0,0
Gender,Male,2021-05-19,146794,17463790,89439,9378647,52006,7371540,5285,702644,4255,398501,88119,8112173,63105,9961962,0,0
Gender,Female,2021-05-19,141295,20096972,89742,10902562,48549,8554944,2903,624547,3892,419059,81519,9356935,61765,11249939,0,0
Gender,Unknown/undifferentiated,2021-05-20,727,90367,287,40581,396,44363,44,5391,85,16093,422,36023,339,57443,0,0
Gender,Male,2021-05-20,140745,17604535,82248,9460895,52893,7424433,5548,708192,4524,403025,88285,8200458,57108,10019070,0,0
Gender,Female,2021-05-20,135714,20232686,82978,10985540,49489,8604433,3135,627682,4155,423214,81638,9438573,56310,11306249,0,0
Gender,Unknown/undifferentiated,2021-05-21,743,91110,313,40894,381,44744,49,5440,124,16217,383,36406,391,57834,0,0
Gender,Male,2021-05-21,149716,17754251,90075,9550970,54264,7478697,5307,713499,4584,407609,94086,8294544,59927,10078997,0,0
Gender,Female,2021-05-21,145691,20378377,91057,11076597,51303,8655736,3224,630906,4091,427305,89372,9527945,58548,11364797,0,0
Gender,Male,2021-05-22,110345,17864596,71082,9622052,34963,7513660,4249,717748,3772,411381,64389,8358933,49529,10128526,0,0
Gender,Unknown/undifferentiated,2021-05-22,532,91642,325,41219,165,44909,41,5481,112,16329,255,36661,305,58139,0,0
Gender,Female,2021-05-22,102834,20481211,69859,11146456,30612,8686348,2298,633204,3243,430548,57546,9585491,46942,11411739,0,0
Gender,Unknown/undifferentiated,2021-05-23,187,91829,136,41355,45,44954,6,5487,40,16369,110,36771,80,58219,0,0
Gender,Male,2021-05-23,49525,17914121,33553,9655605,14165,7527825,1788,719536,1731,413112,28725,8387658,22265,10150791,0,0
Gender,Female,2021-05-23,44665,20525876,31836,11178292,11729,8698077,1069,634273,1392,431940,24928,9610419,20509,11432248,0,0
Gender,Female,2021-05-24,87211,20613087,52169,11230461,31277,8729354,3700,637973,2898,434838,52335,9662754,37941,11470189,0,0
Gender,Unknown/undifferentiated,2021-05-24,346,92175,153,41508,160,45114,32,5519,56,16425,192,36963,181,58400,0,0
Gender,Male,2021-05-24,91476,18005597,52403,9708008,33756,7561581,5263,724799,3188,416300,56602,8444260,39455,10190246,0,0
Gender,Male,2021-05-25,101002,18106599,57395,9765403,38028,7599609,5528,730327,3595,419895,62753,8507013,42933,10233179,0,0
Gender,Unknown/undifferentiated,2021-05-25,502,92677,233,41741,236,45350,33,5552,95,16520,276,37239,245,58645,0,0
Gender,Female,2021-05-25,96646,20709733,58205,11288666,35197,8764551,3175,641148,3171,438009,57760,9720514,41257,11511446,0,0
Gender,Female,2021-05-26,94643,20804376,55983,11344649,35467,8800018,3097,644245,3121,441130,56165,9776679,40713,11552159,0,0
Gender,Unknown/undifferentiated,2021-05-26,398,93075,181,41922,185,45535,31,5583,54,16574,241,37480,182,58827,0,0
Gender,Male,2021-05-26,98075,18204674,54354,9819757,38200,7637809,5451,735778,3510,423405,60614,8567627,42032,10275211,0,0
Gender,Unknown/undifferentiated,2021-05-27,445,93520,226,42148,179,45714,40,5623,44,16618,265,37745,208,59035,0,0
Gender,Male,2021-05-27,90904,18295578,50194,9869951,35055,7672864,5594,741372,3985,427390,55040,8622667,40786,10315997,0,0
Gender,Female,2021-05-27,88756,20893132,52263,11396912,32913,8832931,3504,647749,3575,444705,51802,9828481,39775,11591934,0,0
Gender,Unknown/undifferentiated,2021-05-28,427,93947,197,42345,194,45908,36,5659,55,16673,257,38002,201,59236,0,0
Gender,Male,2021-05-28,98852,18394430,55244,9925195,38689,7711553,4861,746233,4889,432279,56641,8679308,46274,10362271,0,0
Gender,Female,2021-05-28,98107,20991239,58154,11455066,37002,8869933,2881,650630,4195,448900,55235,9883716,44996,11636930,0,0
Gender,Female,2021-05-29,52800,21044039,33238,11488304,18037,8887970,1484,652114,2904,451804,28083,9911799,25774,11662704,0,0
Gender,Unknown/undifferentiated,2021-05-29,218,94165,102,42447,95,46003,21,5680,35,16708,138,38140,99,59335,0,0
Gender,Male,2021-05-29,58541,18452971,34784,9959979,20917,7732470,2810,749043,3646,435925,31706,8711014,29090,10391361,0,0
Gender,Male,2021-05-30,26284,18479255,16851,9976830,7658,7740128,1755,750798,1129,437054,14824,8725838,12948,10404309,0,0
Gender,Unknown/undifferentiated,2021-05-30,60,94225,44,42491,11,46014,5,5685,5,16713,33,38173,34,59369,0,0
Gender,Female,2021-05-30,23123,21067162,15724,11504028,6434,8894404,935,653049,941,452745,12770,9924569,11080,11673784,0,0
Gender,Male,2021-05-31,10968,18490223,6221,9983051,4067,7744195,653,751451,397,437451,7191,8733029,4203,10408512,0,0
Gender,Unknown/undifferentiated,2021-05-31,78,94303,21,42512,31,46045,26,5711,3,16716,55,38228,48,59417,0,0
Gender,Female,2021-05-31,10298,21077460,6286,11510314,3578,8897982,388,653437,423,453168,6731,9931300,3708,11677492,0,0
Gender,Male,2021-06-01,89964,18580187,50711,10033762,34056,7778251,5123,756574,3354,440805,57984,8791013,36086,10444598,0,0
Gender,Unknown/undifferentiated,2021-06-01,349,94652,194,42706,141,46186,14,5725,46,16762,217,38445,143,59560,0,0
Gender,Female,2021-06-01,86639,21164099,52080,11562394,31774,8929756,2696,656133,2960,456128,54717,9986017,33689,11711181,0,0
Gender,Male,2021-06-02,75490,18655677,42998,10076760,27608,7805859,4818,761392,2864,443669,46998,8838011,32596,10477194,0,0
Gender,Unknown/undifferentiated,2021-06-02,352,95004,198,42904,112,46298,41,5766,50,16812,217,38662,168,59728,0,0
Gender,Female,2021-06-02,73384,21237483,44866,11607260,25587,8955343,2841,658974,2543,458671,44689,10030706,30888,11742069,0,0
Gender,Male,2021-06-03,89487,18745164,59085,10135845,25446,7831305,4897,766289,3077,446746,62265,8900276,31462,10508656,0,0
Gender,Unknown/undifferentiated,2021-06-03,558,95562,376,43280,149,46447,33,5799,57,16869,425,39087,161,59889,0,0
Gender,Female,2021-06-03,88507,21325990,62285,11669545,23390,8978733,2760,661734,2824,461495,60673,10091379,29975,11772044,0,0
Gender,Male,2021-06-04,103411,18848575,70990,10206835,28223,7859528,4133,770422,3502,450248,72274,8972550,34486,10543142,0,0
Gender,Unknown/undifferentiated,2021-06-04,525,96087,311,43591,169,46616,45,5844,45,16914,371,39458,191,60080,0,0
Gender,Female,2021-06-04,104567,21430557,75110,11744655,26802,9005535,2560,664294,3302,464797,72156,10163535,34182,11806226,0,0
Gender,Male,2021-06-05,84213,18932788,61568,10268403,18696,7878224,3876,774298,2646,452894,60653,9033203,26759,10569901,0,0
Gender,Unknown/undifferentiated,2021-06-05,322,96409,235,43826,56,46672,28,5872,53,16967,215,39673,127,60207,0,0
Gender,Female,2021-06-05,79546,21510103,62010,11806665,15442,9020977,2038,666332,2169,466966,57023,10220558,24027,11830253,0,0
Gender,Female,2021-06-06,32329,21542432,27855,11834520,3550,9024527,889,667221,1057,468023,23610,10244168,9321,11839574,0,0
Gender,Unknown/undifferentiated,2021-06-06,142,96551,95,43921,34,46706,13,5885,16,16983,108,39781,42,60249,0,0
Gender,Male,2021-06-06,34257,18967045,28092,10296495,4639,7882863,1495,775793,1239,454133,24985,9058188,10431,10580332,0,0
Gender,Unknown/undifferentiated,2021-06-07,309,96860,201,44122,87,46793,21,5906,32,17015,203,39984,124,60373,0,0
Gender,Male,2021-06-07,71796,19038841,51067,10347562,16595,7899458,4062,779855,2375,456508,50564,9108752,24759,10605091,0,0
Gender,Female,2021-06-07,70541,21612973,52878,11887398,15152,9039679,2416,669637,2154,470177,49063,10293231,23365,11862939,0,0
Gender,Female,2021-06-08,82280,21695253,60924,11948322,18512,9058191,2741,672378,2582,472759,57256,10350487,27173,11890112,0,0
Gender,Unknown/undifferentiated,2021-06-08,355,97215,215,44337,73,46866,66,5972,18,17033,267,40251,147,60520,0,0
Gender,Male,2021-06-08,82794,19121635,58553,10406115,19608,7919066,4571,784426,2985,459493,58060,9166812,28689,10633780,0,0
Gender,Male,2021-06-09,79664,19201299,56491,10462606,18598,7937664,4503,788929,2738,462231,57349,9224161,26120,10659900,0,0
Gender,Unknown/undifferentiated,2021-06-09,351,97566,238,44575,83,46949,30,6002,47,17080,247,40498,125,60645,0,0
Gender,Female,2021-06-09,79655,21774908,59159,12007481,17648,9075839,2751,675129,2548,475307,57030,10407517,24718,11914830,0,0
Gender,Male,2021-06-10,76533,19277832,53433,10516039,18034,7955698,5002,793931,2639,464870,54264,9278425,26619,10686519,0,0
Gender,Unknown/undifferentiated,2021-06-10,366,97932,232,44807,108,47057,26,6028,54,17134,233,40731,149,60794,0,0
Gender,Female,2021-06-10,76943,21851851,56670,12064151,17293,9093132,2886,678015,2439,477746,53922,10461439,25330,11940160,0,0
Gender,Male,2021-06-11,82934,19360766,56691,10572730,21648,7977346,4520,798451,3582,468452,57267,9335692,29514,10716033,0,0
Gender,Unknown/undifferentiated,2021-06-11,325,98257,202,45009,105,47162,18,6046,46,17180,227,40958,109,60903,0,0
Gender,Female,2021-06-11,83711,21935562,60065,12124216,20804,9113936,2772,680787,3258,481004,56745,10518184,29150,11969310,0,0
Gender,Male,2021-06-12,61559,19422325,45448,10618178,13479,7990825,2586,801037,2342,470794,43937,9379629,19743,10735776,0,0
Gender,Unknown/undifferentiated,2021-06-12,290,98547,211,45220,46,47208,32,6078,44,17224,195,41153,119,61022,0,0
Gender,Female,2021-06-12,58852,21994414,45766,12169982,11629,9125565,1413,682200,2118,483122,41862,10560046,17990,11987300,0,0
Gender,Male,2021-06-13,24487,19446812,17689,10635867,5363,7996188,1411,802448,1004,471798,18193,9397822,7478,10743254,0,0
Gender,Unknown/undifferentiated,2021-06-13,76,98623,56,45276,15,47223,5,6083,14,17238,47,41200,29,61051,0,0
Gender,Female,2021-06-13,22226,22016640,17081,12187063,4335,9129900,787,682987,846,483968,16647,10576693,6201,11993501,0,0
Gender,Male,2021-06-14,60226,19507038,41663,10677530,14141,8010329,4347,806795,2408,474206,40385,9438207,23667,10766921,0,0
Gender,Female,2021-06-14,60357,22076997,43771,12230834,13559,9143459,2949,685936,2044,486012,40143,10616836,22669,12016170,0,0
Gender,Unknown/undifferentiated,2021-06-14,180,98803,105,45381,60,47283,15,6098,15,17253,125,41325,67,61118,0,0
Gender,Female,2021-06-15,68340,22145337,47945,12278779,17036,9160495,3270,689206,2589,488601,44074,10660910,26878,12043048,0,0
Gender,Male,2021-06-15,69709,19576747,45007,10722537,18609,8028938,6018,812813,2681,476887,46729,9484936,28291,10795212,0,0
Gender,Unknown/undifferentiated,2021-06-15,283,99086,155,45536,63,47346,65,6163,28,17281,218,41543,126,61244,0,0
Gender,Female,2021-06-16,64001,22209338,46453,12325232,14361,9174856,3091,692297,2453,491054,41026,10701936,25511,12068559,0,0
Gender,Male,2021-06-16,62794,19639541,42762,10765299,15011,8043949,4946,817759,2486,479373,41105,9526041,25935,10821147,0,0
Gender,Unknown/undifferentiated,2021-06-16,382,99468,137,45673,82,47428,163,6326,30,17311,305,41848,238,61482,0,0
Gender,Female,2021-06-17,60970,22270308,43162,12368394,14059,9188915,3678,695975,2446,493500,38640,10740576,25450,12094009,0,0
Gender,Male,2021-06-17,60123,19699664,39841,10805140,14503,8058452,5705,823464,2383,481756,39241,9565282,25971,10847118,0,0
Gender,Unknown/undifferentiated,2021-06-17,329,99797,164,45837,102,47530,63,6389,33,17344,241,42089,149,61631,0,0
Gender,Unknown/undifferentiated,2021-06-18,317,100114,160,45997,123,47653,34,6423,39,17383,217,42306,122,61753,0,0
Gender,Male,2021-06-18,67098,19766762,45006,10850146,16788,8075240,5243,828707,2750,484506,43135,9608417,28610,10875728,0,0
Gender,Female,2021-06-18,68895,22339203,48817,12417211,16681,9205596,3330,699305,2659,496159,43353,10783929,28301,12122310,0,0
Gender,Female,2021-06-19,38974,22378177,29113,12446324,8332,9213928,1481,700786,1661,497820,23817,10807746,16280,12138590,0,0
Gender,Unknown/undifferentiated,2021-06-19,129,100243,82,46079,29,47682,18,6441,14,17397,71,42377,72,61825,0,0
Gender,Male,2021-06-19,41678,19808440,29320,10879466,9394,8084634,2934,831641,1848,486354,26010,9634427,18219,10893947,0,0
Gender,Male,2021-06-20,16975,19825415,12326,10891792,3673,8088307,951,832592,912,487266,10358,9644785,7329,10901276,0,0
Gender,Unknown/undifferentiated,2021-06-20,51,100294,38,46117,3,47685,10,6451,3,17400,35,42412,24,61849,0,0
Gender,Female,2021-06-20,15867,22394044,12177,12458501,2996,9216924,671,701457,817,498637,9679,10817425,6660,12145250,0,0
Gender,Male,2021-06-21,38048,19863463,23048,10914840,10932,8099239,4009,836601,2075,489341,18902,9663687,22709,10923985,0,0
Gender,Unknown/undifferentiated,2021-06-21,134,100428,69,46186,42,47727,23,6474,20,17420,71,42483,83,61932,0,0
Gender,Female,2021-06-21,37795,22431839,24213,12482714,10693,9227617,2813,704270,1797,500434,17841,10835266,22368,12167618,0,0
Gender,Male,2021-06-22,52797,19916260,35619,10950459,13055,8112294,4066,840667,2405,491746,32274,9695961,24071,10948056,0,0
Gender,Unknown/undifferentiated,2021-06-22,209,100637,116,46302,57,47784,36,6510,22,17442,137,42620,102,62034,0,0
Gender,Female,2021-06-22,53260,22485099,38124,12520838,12515,9240132,2557,706827,2421,502855,31737,10867003,23606,12191224,0,0
Gender,Male,2021-06-23,49710,19965970,33612,10984071,11882,8124176,4161,844828,2296,494042,29663,9725624,23652,10971708,0,0
Gender,Unknown/undifferentiated,2021-06-23,177,100814,94,46396,51,47835,32,6542,31,17473,103,42723,96,62130,0,0
Gender,Female,2021-06-23,49614,22534713,36053,12556891,11180,9251312,2303,709130,2247,505102,28561,10895564,22859,12214083,0,0
Gender,Male,2021-06-24,47890,20013860,32222,11016293,11746,8135922,3870,848698,2241,496283,28425,9754049,22796,10994504,0,0
Gender,Unknown/undifferentiated,2021-06-24,186,101000,109,46505,54,47889,23,6565,37,17510,107,42830,96,62226,0,0
Gender,Female,2021-06-24,48304,22583017,34633,12591524,11341,9262653,2242,711372,2130,507232,27975,10923539,22045,12236128,0,0
Gender,Female,2021-06-25,56182,22639199,40758,12632282,13219,9275872,2132,713504,2421,509653,32321,10955860,25476,12261604,0,0
Gender,Unknown/undifferentiated,2021-06-25,236,101236,147,46652,63,47952,26,6591,32,17542,139,42969,119,62345,0,0
Gender,Male,2021-06-25,55203,20069063,37743,11054036,13653,8149575,3741,852439,2535,498818,32701,9786750,25671,11020175,0,0
Gender,Unknown/undifferentiated,2021-06-26,133,101369,86,46738,24,47976,22,6613,21,17563,76,43045,76,62421,0,0
Gender,Male,2021-06-26,36934,20105997,26932,11080968,7771,8157346,2186,854625,1667,500485,21561,9808311,17145,11037320,0,0
Gender,Female,2021-06-26,34859,22674058,27104,12659386,6463,9282335,1229,714733,1564,511217,20001,10975861,15748,12277352,0,0
Gender,Female,2021-06-27,15796,22689854,12545,12671931,2639,9284974,583,715316,806,512023,8736,10984597,7443,12284795,0,0
Gender,Unknown/undifferentiated,2021-06-27,46,101415,37,46775,5,47981,4,6617,4,17567,23,43068,26,62447,0,0
Gender,Male,2021-06-27,17481,20123478,13039,11094007,3362,8160708,1058,855683,941,501426,9988,9818299,8311,11045631,0,0
Gender,Male,2021-06-28,38016,20161494,28345,11122352,6487,8167195,3129,858812,1746,503172,21537,9839836,19078,11064709,0,0
Gender,Unknown/undifferentiated,2021-06-28,139,101554,81,46856,38,48019,20,6637,15,17582,90,43158,65,62512,0,0
Gender,Female,2021-06-28,38000,22727854,30142,12702073,6052,9291026,1738,717054,1692,513715,20595,11005192,18704,12303499,0,0
Gender,Male,2021-06-29,44208,20205702,30322,11152674,10887,8178082,2951,861763,2100,505272,25436,9865272,21152,11085861,0,0
Gender,Unknown/undifferentiated,2021-06-29,189,101743,130,46986,31,48050,27,6664,20,17602,108,43266,103,62615,0,0
Gender,Female,2021-06-29,44527,22772381,32428,12734501,10316,9301342,1725,718779,1924,515639,25005,11030197,20737,12324236,0,0
Gender,Male,2021-06-30,41808,20247510,28999,11181673,10090,8188172,2663,864426,2081,507353,23043,9888315,20714,11106575,0,0
Gender,Unknown/undifferentiated,2021-06-30,163,101906,92,47078,38,48088,33,6697,15,17617,87,43353,93,62708,0,0
Gender,Female,2021-06-30,42565,22814946,31266,12765767,9679,9311021,1545,720324,1988,517627,22380,11052577,21087,12345323,0,0
Gender,Male,2021-07-01,39314,20286824,27181,11208854,9257,8197429,2802,867228,1905,509258,21940,9910255,19456,11126031,0,0
Gender,Unknown/undifferentiated,2021-07-01,132,102038,79,47157,38,48126,15,6712,22,17639,71,43424,71,62779,0,0
Gender,Female,2021-07-01,40307,22855253,29655,12795422,8939,9319960,1636,721960,1796,519423,21584,11074161,19688,12365011,0,0
Gender,Male,2021-07-02,43951,20330775,30518,11239372,10717,8208146,2676,869904,2039,511297,24490,9934745,21547,11147578,0,0
Gender,Unknown/undifferentiated,2021-07-02,177,102215,107,47264,48,48174,22,6734,26,17665,93,43517,102,62881,0,0
Gender,Female,2021-07-02,45587,22900840,33259,12828681,10684,9330644,1597,723557,1960,521383,24743,11098904,21974,12386985,0,0
Gender,Male,2021-07-03,25335,20356110,17983,11257355,6169,8214315,1152,871056,1299,512596,13604,9948349,12496,11160074,0,0
Gender,Unknown/undifferentiated,2021-07-03,73,102288,52,47316,9,48183,12,6746,13,17678,42,43559,45,62926,0,0
Gender,Female,2021-07-03,23712,22924552,17708,12846389,5253,9335897,712,724269,1168,522551,12545,11111449,11600,12398585,0,0
Gender,Unknown/undifferentiated,2021-07-04,9,102297,4,47320,0,48183,5,6751,1,17679,7,43566,7,62933,0,0
Gender,Male,2021-07-04,2066,20358176,1167,11258522,698,8215013,182,871238,172,512768,1090,9949439,1101,11161175,0,0
Gender,Female,2021-07-04,1776,22926328,1074,12847463,556,9336453,123,724392,146,522697,948,11112397,888,12399473,0,0
Gender,Unknown/undifferentiated,2021-07-05,53,102350,33,47353,9,48192,11,6762,6,17685,26,43592,35,62968,0,0
Gender,Male,2021-07-05,21847,20380023,15615,11274137,5200,8220213,1003,872241,1324,514092,11469,9960908,11096,11172271,0,0
Gender,Female,2021-07-05,21417,22947745,16258,12863721,4427,9340880,693,725085,1219,523916,11180,11123577,10628,12410101,0,0
Gender,Female,2021-07-06,46579,22994324,34899,12898620,9878,9350758,1720,726805,1881,525797,28231,11151808,19549,12429650,0,0
Gender,Unknown/undifferentiated,2021-07-06,128,102478,83,47436,30,48222,15,6777,19,17704,73,43665,68,63036,0,0
Gender,Male,2021-07-06,44816,20424839,31610,11305747,10351,8230564,2808,875049,1971,516063,27314,9988222,19782,11192053,0,0
Gender,Male,2021-07-07,38815,20463654,26665,11332412,9020,8239584,3081,878130,2140,518203,22616,10010838,18757,11210810,0,0
Gender,Unknown/undifferentiated,2021-07-07,121,102599,80,47516,23,48245,18,6795,17,17721,71,43736,69,63105,0,0
Gender,Female,2021-07-07,39550,23033874,29425,12928045,8426,9359184,1617,728422,1859,527656,22601,11174409,18087,12447737,0,0
Gender,Male,2021-07-08,36896,20500550,25544,11357956,8601,8248185,2713,880843,1795,519998,21563,10032401,17607,11228417,0,0
